Run, Time Trad, Time ToA,,, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1838,50.012636,321.064134,14.9364239434,81.9121816469,78.867436,242.195843,15,15,True,0,109,224,tidy_all(library),False
1839,0.237321,50.611117,14.9284309565,81.8951609483,46.3165,4.293853,7,7,True,0,109,498,tidy_all(library),False
1840,33.576562,52.100834,14.9385658103,81.8789683793,52.100509,0,11,0,False,78,109,515,tidy_all(library),False
1841,8.471148,142.90768,14.9350528186,81.9121181412,49.970127,92.936818,16,16,True,0,109,374,tidy_all(library),False
1842,0.233829,38.364129,14.9270716982,81.8884764533,38.363848,0,1,0,False,77,109,36,tidy_all(library),False
1843,4.251203,103.517025,14.9212790402,81.9002119653,66.636599,36.879606,17,17,True,0,109,10,tidy_all(library),False
1844,33.089024,56.433619,14.9311313964,81.8864014485,56.433322,0,11,0,False,5,109,79,tidy_all(library),False
1845,19.972581,70.678983,14.9338638894,81.8803269669,70.678691,0,12,0,False,41,109,207,tidy_all(library),False
1846,9.823042,133.288102,14.9310952969,81.9081751658,30.999852,102.287463,14,14,True,0,109,547,tidy_all(library),False
1847,8.152738,43.760012,14.9274253687,81.8875210439,43.759708,0,13,0,False,77,109,70,tidy_all(library),False
1848,4.041367,94.383363,14.9215346445,81.8942828631,73.202378,21.180233,19,19,True,0,109,154,tidy_all(library),False
1849,40.098741,66.825398,14.9351513056,81.8861331147,66.825076,0,12,0,False,71,109,434,tidy_all(library),False
1850,0.27035,64.274154,14.9272243859,81.8766131259,64.273833,0,7,0,False,52,109,492,tidy_all(library),False
1851,54.272178,56.627497,14.9484804387,81.8629723285,56.627134,0,12,0,False,42,109,367,tidy_all(library),False
1852,5.993044,99.707095,14.9436448898,81.8726073839,53.632704,46.073285,16,16,True,0,109,442,tidy_all(library),False
1853,35.087036,297.982329,14.9545155812,81.9892343249,40.816406,257.165065,14,14,True,0,109,315,tidy_all(library),False
1854,17.054171,73.664993,14.9556480814,81.9847444428,73.664684,0,9,0,False,95,109,421,tidy_all(library),False
1855,0.401204,448.491783,14.9478020199,82.1823223612,448.491423,0,8,0,False,85,109,456,tidy_all(library),False
1856,35.071018,327.715695,14.9586442699,82.314614049,41.647231,286.067534,14,14,True,0,109,315,tidy_all(library),False
1857,2.017932,48.276543,14.9516756581,82.296284447,43.919544,4.35623,5,5,True,0,109,359,tidy_all(library),False
1858,3.466622,45.456318,14.9454942513,82.2764566932,45.455945,0,12,0,False,59,109,322,tidy_all(library),False
1859,1.883594,69.000499,14.9384679467,82.2693152421,54.393354,14.606389,20,20,True,0,109,381,tidy_all(library),False
1860,34.115041,62.435687,14.9487779323,82.2586520011,62.435423,0,13,0,False,66,109,217,tidy_all(library),False
1861,17.058204,922.645926,14.9499114229,82.7102303321,345.516737,577.12832,14,14,True,0,109,446,tidy_all(library),False
1862,18.622011,75.340687,14.9518835494,82.7062724678,75.340375,0,9,0,False,76,109,401,tidy_all(library),False
1863,0.230269,20.533883,14.9439814482,82.672900278,20.533528,0,0,0,False,0,109,468,tidy_all(library),True
1864,72.002495,75.660768,14.9745922387,82.6691384045,75.660384,0,11,0,False,82,109,145,tidy_all(library),False
1865,7.213346,108.583626,14.9704307126,82.6830335721,30.097696,78.48518,14,14,True,0,109,567,tidy_all(library),False
1866,17.053875,75.287704,14.9715472422,82.679070373,75.287312,0,13,0,False,103,109,475,tidy_all(library),False
1867,12.756843,51.466679,14.9703610054,82.6623524344,40.855934,10.609766,8,8,True,0,109,133,tidy_all(library),False
1868,1.083057,40.936313,14.9629266884,82.6400151542,30.12606,10.809477,20,20,True,0,109,560,tidy_all(library),False
1869,0.239321,51.782069,14.9550488898,82.6235047496,51.78175,0,1,0,False,63,109,108,tidy_all(library),False
1870,33.893826,349.158561,14.9651765781,82.7660368652,349.158236,0,12,0,False,42,109,439,tidy_all(library),False
1871,18.195325,176.570953,14.9669030069,82.8161731112,94.83379,81.736334,17,17,True,0,109,231,tidy_all(library),False
1872,26.543049,46.373441,14.9730868456,82.7967058397,46.373068,0,12,0,False,17,109,275,tidy_all(library),False
1873,14.202915,279.126521,14.9726756487,82.9015268836,59.178737,219.947023,15,15,True,0,109,477,tidy_all(library),False
1874,44.780216,243.689234,14.9885814867,82.987326087,243.688906,0,12,0,False,50,109,445,tidy_all(library),False
1875,12.684171,46.628464,14.9873524677,82.9679346939,46.628143,0,12,0,False,63,109,105,tidy_all(library),False
1876,33.465511,75.399861,14.9972022324,82.9639005394,75.399512,0,10,0,False,102,109,205,tidy_all(library),False
1877,55.25305,98.711027,15.0186491412,82.9722900581,98.710725,0,13,0,False,91,109,219,tidy_all(library),False
1878,0.231124,20.483289,15.0107750596,82.9390158296,20.482955,0,0,0,False,0,109,180,tidy_all(library),True
1879,0.244752,47.549069,15.002916612,82.9201813715,47.548755,0,7,0,False,76,109,474,tidy_all(library),False
1880,0.252978,38.937149,14.9950709,82.8967861415,38.936797,0,6,0,False,10,109,546,tidy_all(library),False
1881,3.601557,54.782243,14.9890137422,82.8818395476,47.752657,7.028703,7,7,True,0,109,41,tidy_all(library),False
1882,0.234331,20.223161,14.981173847,82.848545882,20.222837,0,0,0,False,0,109,576,tidy_all(library),True
1883,5.688288,102.561823,14.9762386978,82.8590149618,75.137616,27.423359,19,19,True,0,109,232,tidy_all(library),False
1884,7.989615,80.090569,14.9725302988,82.8575455106,41.754047,38.335619,14,14,True,0,109,34,tidy_all(library),False
1885,0.236827,39.411711,14.9647129496,82.8344973225,39.411298,0,3,0,False,105,109,42,tidy_all(library),False
1886,2.327903,63.671122,14.9580126262,82.8243364661,51.137968,12.532436,19,19,True,0,109,333,tidy_all(library),False
1887,42.899569,114.915062,14.9728200223,82.8413426799,114.914691,0,13,0,False,92,109,404,tidy_all(library),False
1888,30.098556,38.898292,14.980831535,82.818067759,30.259422,8.638084,9,9,True,0,109,125,tidy_all(library),False
1889,39.999744,36.064075,14.9940760625,82.7933171011,36.063718,0,10,0,False,67,109,62,tidy_all(library),False
1890,9.823793,133.612992,14.991340463,82.820205818,31.037418,102.574775,14,14,True,0,109,547,tidy_all(library),False
1891,5.227042,96.803878,14.9861768995,82.8276006737,65.674229,31.128859,17,17,True,0,109,489,tidy_all(library),False
1892,3.684822,101.493397,14.9802036675,82.8374663166,83.07608,18.416602,20,20,True,0,109,201,tidy_all(library),False
1893,35.65498,36.370679,14.9911253666,82.8129196778,36.370347,0,9,0,False,24,109,37,tidy_all(library),False
1894,0.54453,52.616232,14.9834978083,82.7969763369,46.900417,5.715081,25,25,True,0,109,346,tidy_all(library),False
1895,26.493678,45.540259,14.9895717821,82.7773158,45.539925,0,12,0,False,17,109,275,tidy_all(library),False
1896,35.895337,36.532777,15.0005980295,82.7529252205,36.532465,0,9,0,False,24,109,37,tidy_all(library),False
1897,32.950397,57.056175,15.0100602325,82.7393792267,57.055897,0,11,0,False,5,109,79,tidy_all(library),False
1898,4.160115,72.60045,15.0043437176,82.7340373251,72.600101,0,9,0,False,39,109,240,tidy_all(library),False
1899,0.318089,59.811253,14.9966100395,82.7219663486,59.810939,0,7,0,False,66,109,247,tidy_all(library),False
1900,10.245585,218.995938,14.9941095,82.7936894916,73.227935,145.767237,16,16,True,0,109,266,tidy_all(library),False
1901,24.484197,55.258468,14.9991016554,82.7792048932,47.055977,8.201695,10,10,True,0,109,32,tidy_all(library),False
1902,33.66602,249.840447,15.0089160184,82.8670394054,76.359917,173.479781,15,15,True,0,109,157,tidy_all(library),False
1903,32.323154,51.066546,15.0180144094,82.8503286889,51.066202,0,11,0,False,34,109,110,tidy_all(library),False
1904,13.104427,344.333433,15.0170093739,82.9876622521,29.626402,314.706208,14,14,True,0,109,128,tidy_all(library),False
1905,7.816154,46.212851,15.0132293974,82.9683578892,46.212545,0,11,0,False,70,109,538,tidy_all(library),False
1906,11.112353,161.022229,15.0111827676,83.009309553,39.575519,121.445731,16,16,True,0,109,87,tidy_all(library),False
1907,5.707095,67.180318,15.0063038542,83.0010090855,40.425807,26.753671,17,17,True,0,109,332,tidy_all(library),False
1908,0.233941,28.846141,14.9985615257,82.9726260309,28.84578,0,1,0,False,72,109,144,tidy_all(library),False
1909,0.522077,68.035648,14.9909782441,82.964801527,68.035286,0,7,0,False,88,109,249,tidy_all(library),False
1910,5.424373,68.932774,14.9859695503,82.9574549157,61.563394,7.368656,10,10,True,0,109,214,tidy_all(library),False
1911,21.853228,324.473132,14.9895630921,83.0838367457,97.015855,227.456501,16,16,True,0,109,194,tidy_all(library),False
1912,30.399414,72.967203,14.9976226376,83.0785456192,64.745821,8.220615,9,9,True,0,109,529,tidy_all(library),False
1913,7.172076,133.686426,14.9935319179,83.1050003398,43.375925,90.30969,18,18,True,0,109,297,tidy_all(library),False
1914,0.239144,38.647006,14.9858232513,83.0817725475,38.646664,0,7,0,False,16,109,503,tidy_all(library),False
1915,49.703944,40.41365,15.0039528183,83.0594915436,40.413357,0,10,0,False,22,109,73,tidy_all(library),False
1916,0.247204,47.217468,14.9962509661,83.0407848507,47.217158,0,7,0,False,95,109,499,tidy_all(library),False
1917,8.112465,101.586799,14.9926600501,83.0504593495,40.707164,60.878903,18,18,True,0,109,302,tidy_all(library),False
1918,44.432258,40.770586,15.0080091627,83.0284156199,40.770272,0,12,0,False,69,109,2,tidy_all(library),False
1919,9.467049,135.652694,15.0051217421,83.0558383809,52.48799,83.163932,16,16,True,0,109,311,tidy_all(library),False
1920,7.097303,46.011629,15.0010030865,83.0365445219,46.011258,0,7,0,False,87,109,24,tidy_all(library),False
1921,37.793489,42.921049,15.0128679932,83.015661911,42.920745,0,12,0,False,40,109,116,tidy_all(library),False
1922,13.17344,59.195165,15.0119109547,83.0032683122,59.194742,0,12,0,False,81,109,460,tidy_all(library),False
1923,5.617721,113.774714,15.0070257806,83.019270104,65.984076,47.789907,18,18,True,0,109,267,tidy_all(library),False
1924,3.317784,86.028357,15.0009502911,83.0208340785,57.631803,28.395767,18,18,True,0,109,380,tidy_all(library),False
1925,5.751921,75.797411,14.9961456005,83.0170816509,47.701248,28.095397,17,17,True,0,109,513,tidy_all(library),False
1926,10.146061,51.85806,14.9936273842,83.0009035504,51.857728,0,9,0,False,16,109,425,tidy_all(library),False
1927,14.591201,68.893581,14.9934185485,82.9935826772,68.893253,0,7,0,False,74,109,429,tidy_all(library),False
1928,0.843384,47.204807,14.986079319,82.9750200342,40.662196,6.54067,23,23,True,0,109,345,tidy_all(library),False
1929,18.31337,189.950477,14.9878041975,83.030476466,78.876864,111.072858,16,16,True,0,109,260,tidy_all(library),False
1930,30.155327,71.8966,14.9956630176,83.0247076181,63.59111,8.30476,9,9,True,0,109,529,tidy_all(library),False
1931,6.999055,109.704393,14.9915218431,83.0385241305,71.521735,38.181866,17,17,True,0,109,483,tidy_all(library),False
1932,4.25895,105.690402,14.9859666817,83.050248705,89.27465,16.414993,19,19,True,0,109,490,tidy_all(library),False
1933,0.2366,50.729625,14.9783363833,83.0335282581,46.494402,4.234319,7,7,True,0,109,498,tidy_all(library),False
1934,6.524238,82.086026,14.9739650812,83.0330383397,43.69025,38.394984,15,15,True,0,109,527,tidy_all(library),False
1935,42.267296,557.237754,14.9880701618,83.2781053762,63.359286,493.877658,14,14,True,0,109,290,tidy_all(library),False
1936,0.233166,19.972097,14.980448827,83.2454059917,19.971789,0,0,0,False,0,109,468,tidy_all(library),True
1937,16.680304,206.633276,14.981326398,83.3091064925,53.012254,153.620284,16,16,True,0,109,291,tidy_all(library),False
1938,39.448569,51.274253,14.9939513942,83.2925766404,51.273885,0,11,0,False,53,109,530,tidy_all(library),False
1939,49.405908,48.464205,15.0116986643,83.2746146127,48.463869,0,12,0,False,6,109,314,tidy_all(library),False
1940,0.233208,28.413387,15.0040808856,83.2463356294,28.413077,0,1,0,False,72,109,144,tidy_all(library),False
1941,0.309213,56.853836,14.9965101139,83.2327382571,56.853536,0,6,0,False,45,109,294,tidy_all(library),False
1942,36.348485,96.489154,15.0075049516,83.2395644238,96.488847,0,9,0,False,78,109,407,tidy_all(library),False
1943,18.329432,210.184838,15.0092146413,83.3048990988,55.307179,154.876856,16,16,True,0,109,301,tidy_all(library),False
1944,29.399194,92.890174,15.016616894,83.3098297958,92.889844,0,11,0,False,7,109,233,tidy_all(library),False
1945,9.58682,63.907302,15.0138252247,83.2998542031,63.906961,0,13,0,False,94,109,470,tidy_all(library),False
1946,0.24765,63.149813,15.0062372621,83.2894996084,58.472777,4.67621,5,5,True,0,109,174,tidy_all(library),False
1947,0.244052,46.532362,14.998655246,83.2706207499,46.532014,0,7,0,False,76,109,474,tidy_all(library),False
1948,0.587213,57.342295,14.9912571751,83.257310521,57.342008,0,8,0,False,83,109,270,tidy_all(library),False
1949,2.093083,59.030722,14.984639333,83.244880255,59.030409,0,7,0,False,94,109,500,tidy_all(library),False
1950,0.368949,48.348329,14.9771441072,83.2269845877,43.060479,5.286976,8,8,True,0,109,31,tidy_all(library),False
1951,18.636474,55.171631,14.9790197248,83.2126046012,55.171331,0,13,0,False,97,109,111,tidy_all(library),False
1952,2.224156,69.028157,14.9724854708,83.2053379785,53.816949,15.210444,19,19,True,0,109,519,tidy_all(library),False
1953,13.719431,536.650459,14.9718438658,83.4375167399,27.746017,508.903678,15,15,True,0,109,51,tidy_all(library),False
1954,0.354139,53.800763,14.9643629524,83.4223495169,53.800418,0,4,0,False,9,109,323,tidy_all(library),False
1955,7.144648,134.350045,14.9603630982,83.448399489,43.306704,91.042576,18,18,True,0,109,297,tidy_all(library),False
1956,2.542497,72.73714,14.9540144959,83.442923385,57.975063,14.761266,20,20,True,0,109,454,tidy_all(library),False
1957,12.958952,383.970144,14.9529950465,83.5964886484,28.818473,355.150912,14,14,True,0,109,128,tidy_all(library),False
1958,0.356409,46.702751,14.9455402017,83.5776460858,41.588785,5.113201,6,6,True,0,109,107,tidy_all(library),False
1959,35.780376,36.889482,14.9561756462,83.5538134344,36.889157,0,9,0,False,24,109,37,tidy_all(library),False
1960,25.682565,42.596552,14.9616482939,83.5329168724,42.596202,0,11,0,False,98,109,494,tidy_all(library),False
1961,0.237573,50.906015,14.9541398414,83.5162789827,46.587756,4.31744,6,6,True,0,109,467,tidy_all(library),False
1962,55.050363,98.681682,14.9745762446,83.5240085459,98.681415,0,13,0,False,36,109,151,tidy_all(library),False
1963,9.942249,138.391517,14.9720126546,83.5519593907,50.721528,87.669095,16,16,True,0,109,369,tidy_all(library),False
1964,16.974557,60.388681,14.97303228,83.5401654608,60.388376,0,11,0,False,108,109,491,tidy_all(library),False
1965,2.809602,53.808522,14.9668422392,83.5250348534,47.923253,5.884425,9,9,True,0,109,353,tidy_all(library),False
1966,14.047392,75.097099,14.9663745636,83.5207480092,75.096772,0,12,0,False,41,109,279,tidy_all(library),False
1967,1.585144,47.92486,14.9595717011,83.5026514723,31.214248,16.709605,18,18,True,0,109,559,tidy_all(library),False
1968,14.942754,171.511045,14.9595631555,83.5473711845,84.505318,87.004927,16,16,True,0,109,261,tidy_all(library),False
1969,24.369457,73.908038,14.9643421772,83.5424756369,73.9076,0,13,0,False,33,109,472,tidy_all(library),False
1970,82.241209,69.736317,14.9984928711,83.5354674345,59.842947,9.892598,8,8,True,0,109,317,tidy_all(library),False
1971,0.965153,35.012695,14.9913729625,83.5108490822,27.37389,7.638052,22,22,True,0,109,556,tidy_all(library),False
1972,4.137396,72.475468,14.9858689173,83.5052530472,72.475148,0,9,0,False,39,109,240,tidy_all(library),False
1973,70.122962,579.900702,15.0138147324,83.756847294,100.927109,478.97287,14,14,True,0,109,188,tidy_all(library),False
1974,17.891696,46.933106,15.0152726256,83.7381929164,41.092777,5.839561,9,9,True,0,109,68,tidy_all(library),False
1975,0.244205,30.230676,15.0077936041,83.7111005028,30.230408,0,5,0,False,24,109,54,tidy_all(library),False
1976,0.333096,52.106842,15.0003671377,83.6951064448,52.106532,0,7,0,False,5,109,96,tidy_all(library),False
1977,21.762227,324.423986,15.0037874006,83.8168711791,99.050077,225.373175,16,16,True,0,109,194,tidy_all(library),False
1978,3.044726,57.757423,14.9977413635,83.8036965339,32.291253,25.465192,16,16,True,0,109,568,tidy_all(library),False
1979,2.590665,50.227512,14.991471997,83.7867302961,30.214352,20.012357,18,18,True,0,109,130,tidy_all(library),False
1980,18.257021,63.346315,14.9931212641,83.776406854,53.939049,9.406296,7,7,True,0,109,101,tidy_all(library),False
1981,24.5041,73.981702,14.997922364,83.7714625305,73.981356,0,13,0,False,33,109,472,tidy_all(library),False
1982,3.06225,57.37642,14.9919003295,83.7581451529,32.179723,25.195848,16,16,True,0,109,568,tidy_all(library),False
1983,0.234094,20.219959,14.9844581679,83.7261037075,20.219625,0,0,0,False,0,109,468,tidy_all(library),True
1984,0.486649,68.708003,14.9771508044,83.7185341003,63.966712,4.7404,6,6,True,0,109,210,tidy_all(library),False
1985,7.808705,111.98084,14.9735394967,83.7327720378,60.948933,51.031035,17,17,True,0,109,163,tidy_all(library),False
1986,4.057567,93.024819,14.9680430352,83.7374508127,72.170758,20.853291,19,19,True,0,109,154,tidy_all(library),False
1987,26.341525,34.827441,14.9737669819,83.7128358103,34.827129,0,13,0,False,34,109,122,tidy_all(library),False
1988,0.324284,59.725274,14.9663980267,83.7007696323,59.724932,0,7,0,False,1,109,156,tidy_all(library),False
1989,5.889147,93.145192,14.9618343007,83.7055179593,60.964514,32.179919,17,17,True,0,109,518,tidy_all(library),False
1990,6.06922,70.559035,14.9573656503,83.6989116864,37.070042,33.48824,15,15,True,0,109,40,tidy_all(library),False
1991,18.737436,40.409148,14.959264229,83.6771689623,40.408848,0,11,0,False,14,109,69,tidy_all(library),False
1992,17.091804,75.324652,14.9603347811,83.6729759317,75.324316,0,13,0,False,103,109,475,tidy_all(library),False
1993,23.169209,423.535476,14.9644536342,83.8435040301,423.535146,0,10,0,False,35,109,459,tidy_all(library),False
